"568","2989","8","10","13763","Internetworking-6","http://youtu.be/Fld6jA_tU48；http://v.youku.com/v_show/id_XNzQ1MDgwMTQ0.html"
"568","2989","8","12","13764","Internetworking-7","https://youtu.be/KYAPmuAofq8；http://v.youku.com/v_show/id_XNzQ1MjMzMDQ0.html"
"568","2989","8","14","13765","Internetworking-8","http://youtu.be/pXDDLyYUCwo；http://v.youku.com/v_show/id_XNzQ1MjI4Mjc2.html"
"568","2989","8","16","13766","Internetworking-9","http://youtu.be/P77gaouo3to；http://v.youku.com/v_show/id_XNzQ1MjI5MzQ0.html"
"568","2989","8","17","13767","Internetworking-10","http://youtu.be/ZnTA4naO4-g；http://v.youku.com/v_show/id_XNzQ1MjMyMDU2.html"
"568","2989","8","19","13768","Internetworking-11","http://youtu.be/WjLd0Rj_Snk；http://v.youku.com/v_show/id_XNzQ1MjI5MjE2.html"
"568","2989","8","21","13769","Internetworking-12.13.14","http://youtu.be/HjduYnh1X4E；http://v.youku.com/v_show/id_XODE2NjM3NzA0.html"
"568","2989","8","23","13770","Internetworking-15.16","http://youtu.be/-JkAAvlIzBc；http://v.youku.com/v_show/id_XNzQ1MjMxMDky.html"
"568","2989","8","24","13771","Internetworking-17","http://youtu.be/FQ9jdb83zwk；http://v.youku.com/v_show/id_XNzQ1MjI5MzQ4.html"
"568","2989","8","25","13772","Internetworking-18","http://youtu.be/ppZA_m0iDSs；http://v.youku.com/v_show/id_XNzQ1MjMwODY0.html"
"568","2989","8","27","13773","Internetworking-19","http://youtu.be/6fObMoU9-mg；http://v.youku.com/v_show/id_XNzQ1MjMxOTMy.html"
"568","2989","8","29","13774","Internetworking-20","http://youtu.be/1_07gjnWM0M；http://v.youku.com/v_show/id_XNzQ1MjMyMjA4.html"
"568","2990","9","1","13775","Transport-Protocols-1","http://youtu.be/-ZIULmY5SJg；http://v.youku.com/v_show/id_XNzQ1MjcxNTEy.html"
"568","2990","9","3","13776","Transport-Protocols-2","http://youtu.be/jNVaRifMH20；http://v.youku.com/v_show/id_XNzQ1MjcxNjgw.html"
"568","2990","9","5","13777","Transport-Protocols-3","http://youtu.be/8iiGbxOaKeI；http://v.youku.com/v_show/id_XNzQ1MjczNTY4.html"
"568","2990","9","7","13778","Transport-Protocols-4","http://youtu.be/sAP0CTaj400；http://v.youku.com/v_show/id_XNzQ1Mjc0NDg4.html"
"568","2990","9","9","13779","Transport-Protocols-5","http://youtu.be/weKxsF7DftI；http://v.youku.com/v_show/id_XNzQ1MjczMzgw.html"
"568","2990","9","11","13780","Transport-Protocols-6","http://youtu.be/NJp1MoMmoWU；http://v.youku.com/v_show/id_XNzQ1Mjc0MTQ4.html"
"568","2990","9","13","13781","Transport-Protocols-7","http://youtu.be/2AutJrL_Qyc；http://v.youku.com/v_show/id_XNzQ1MjcxNDk2.html"
"568","2990","9","15","13782","Transport-Protocols-8","http://youtu.be/rxFs37YBk8c；http://v.youku.com/v_show/id_XNzQ1MjczODQw.html"
"568","2990","9","16","13783","Transport-Protocols-9","http://youtu.be/cOlkc497keM；http://v.youku.com/v_show/id_XNzQ1MjY4OTky.html"
"568","2990","9","18","13784","Transport-Protocols-10","http://youtu.be/Deg0Y-KoobE；http://v.youku.com/v_show/id_XNzQ1MjczMDA4.html"
"568","2990","9","20","13785","Transport-Protocols-11.12","http://youtu.be/QWEj0NQ01e4；http://v.youku.com/v_show/id_XNzQ1MjczNTg0.html"
"568","3419","10","1","17016","IPv6 協議簡介","https://www.youtube.com/watch?v=li3IUvqCOV0；http://v.youku.com/v_show/id_XOTQzODM2Njk2.html"
"568","3419","10","3","17017","IPv4/IPv6 封包標頭比較","https://www.youtube.com/watch?v=MBzmewhj9Ss；http://v.youku.com/v_show/id_XOTQ0MTgwMTE2.html"
"568","3419","10","5","17019","IPv6 網址方式","https://www.youtube.com/watch?v=m1lWq1IsqoI；http://v.youku.com/v_show/id_XOTQ0MTc2MDE2.html"
"568","3419","10","7","17020","全球通用 IPv6 網址","https://www.youtube.com/watch?v=VY4-05Y68HM；http://v.youku.com/v_show/id_XOTQzODM5Mzg4.html"
"568","3419","10","9","17021","IPv6 路由協議 ","https://www.youtube.com/watch?v=g6EfIQfNi-c；http://v.youku.com/v_show/id_XOTQ0MTcwMjM2.html"
"568","3419","10","11","17022","IPv6 隨插即用方法","https://www.youtube.com/watch?v=D_RjL5K8Y1I；http://v.youku.com/v_show/id_XOTQzODQxNjU2.html"
"568","3419","10","13","17023","IPv6 傳輸路徑選擇","https://www.youtube.com/watch?v=Rl1gAjdHsUo；http://v.youku.com/v_show/id_XOTQzODQxNzgw.html"
"568","3419","10","15","17024","IPv6 網址轉換 MAC 網卡位置","https://www.youtube.com/watch?v=nvkYXTB-9MI；http://v.youku.com/v_show/id_XOTQzODQxOTY0.html"
"568","3419","10","16","17026","IPv4 到 IPv6 轉移機制","https://www.youtube.com/watch?v=CIHmVak_RFE；http://v.youku.com/v_show/id_XOTQzODQyMTE2.html"
"568","3419","10","18","17027","Translator 轉換器","https://www.youtube.com/watch?v=jP7RxU8ZNiE；http://v.youku.com/v_show/id_XOTQ0MjAwNDE2.html"
"568","3419","10","20","17028","DSTM 運作原理","https://www.youtube.com/watch?v=mWGG336ZPps；http://v.youku.com/v_show/id_XOTQzODQyMjcy.html"
"568","3420","11","1","17029","RFC1933 隧道機制","https://www.youtube.com/watch?v=iHXOeM3g9Ro；http://v.youku.com/v_show/id_XOTQ1NzkxMTky.html"
"568","3420","11","3","17030","6over4 隧道機制 (I)","https://www.youtube.com/watch?v=bciZlFBrxnY；http://v.youku.com/v_show/id_XOTQ1NzkxNDgw.html"
"568","3420","11","5","17031","6over4 隧道機制 (II)","https://www.youtube.com/watch?v=CEmJXyALK0w；http://v.youku.com/v_show/id_XOTQ1ODM1Njcy.html"
"568","3420","11","6","17032","6over4 multicast","https://www.youtube.com/watch?v=F6B9tIhDk60；http://v.youku.com/v_show/id_XOTQ1ODM2MDY4.html"
"568","3420","11","8","17033","6to4  隧道機制","https://www.youtube.com/watch?v=bxYkKtFQQ6s；http://v.youku.com/v_show/id_XOTQ1ODU4NDky.html"
"568","3420","11","10","17034","ISATAP  隧道機制","https://www.youtube.com/watch?v=7YMZSm1vFt8；http://v.youku.com/v_show/id_XOTQ1ODU4ODI4.html"
"568","3420","11","12","17035","teredo 隧道機制 (I)","https://www.youtube.com/watch?v=mQNrL90oA7g；http://v.youku.com/v_show/id_XOTQ1OTE3MDMy.html"
"568","3420","11","13","17036","teredo 隧道機制 (II)","https://www.youtube.com/watch?v=-hOELjz4cwY；http://v.youku.com/v_show/id_XOTQ1OTE3MjY4.html"
"568","3420","11","15","17037","tunnel broker 隧道代理","https://www.youtube.com/watch?v=pSVEqPAF7_w；http://v.youku.com/v_show/id_XOTQ1OTE3NTMy.html"
"568","3420","11","17","17038","SIIT 轉換機制","https://www.youtube.com/watch?v=-H4S9fCHpbU；http://v.youku.com/v_show/id_XOTQ1OTE3ODAw.html"
"568","3420","11","19","17039","NATPT 轉換機制","https://www.youtube.com/watch?v=RW8imWcueNw；http://v.youku.com/v_show/id_XOTQ1OTM5MDc2.html"
"568","3420","11","20","17040","NATPT 範例一","https://www.youtube.com/watch?v=1qQjXAjC6Q8；http://v.youku.com/v_show/id_XOTQ1OTM5NjA0.html"
"568","3420","11","21","17041","NATPA 範例二","https://www.youtube.com/watch?v=IFVr_Gti6KY；http://v.youku.com/v_show/id_XOTQ1OTM5OTI0.html"
"568","3420","11","23","17042","Reverse Proxy 轉換機制","https://www.youtube.com/watch?v=MF7IinGkGPM；http://v.youku.com/v_show/id_XOTQ1OTQwMTg4.html"
"568","3420","11","25","17043","NAT64 轉換機制","https://www.youtube.com/watch?v=hX9i0RqJSZI；http://v.youku.com/v_show/id_XOTQ2MDU4Mjg0.html"
"568","3420","11","27","17044","464XLAT轉換機制(I)","https://www.youtube.com/watch?v=29Z9k4ZhWIo；http://v.youku.com/v_show/id_XOTQ2MDU5MTM2.html"
"568","3420","11","29","17045","464XLAT轉換機制(II)","https://www.youtube.com/watch?v=u9qtw2DULBA；http://v.youku.com/v_show/id_XOTQ2MDYwMjQ4.html"
"568","3420","11","31","17046","IPv6 國內外發展現況介紹","https://www.youtube.com/watch?v=yVMyVlzRIyk；http://v.youku.com/v_show/id_XOTQ2MDYwODA4.html"
"568","3420","11","32","17047","國際 IPv6 發展現況","https://www.youtube.com/watch?v=-foGJPPtxCs；http://v.youku.com/v_show/id_XOTQ2MTM2MTI4.html"
"568","3420","11","33","17048","全球 IPv6 流量觀測網站","https://www.youtube.com/watch?v=wIgUfAU3DS0；http://v.youku.com/v_show/id_XOTQ2MTM2NjE2.html"
"568","3420","11","34","17049","台灣 IPv6 流量觀測","https://www.youtube.com/watch?v=rkA3yoE6ZLM；http://v.youku.com/v_show/id_XOTQ2MTM3Mjg4.html"
"568","3421","12","1","16302","網路安全課程大綱","https://www.youtube.com/watch?v=QFpIqmdL_bU；http://v.youku.com/v_show/id_XOTY1NDIxNDA4.html"
"568","3421","12","2","16303","網路安全簡介","https://www.youtube.com/watch?v=Awux7yIScDg；http://v.youku.com/v_show/id_XOTY1NDIxNTUy.html"
"568","3421","12","4","16305","網路攻擊工具","https://www.youtube.com/watch?v=cD1EvPsSej0；http://v.youku.com/v_show/id_XOTY1NDIyMjk2.html"
"568","3421","12","6","16306","阻斷服務攻擊 (1)","https://www.youtube.com/watch?v=i4CmIMaIcL8；http://v.youku.com/v_show/id_XOTY1NDIyMzMy.html"
"568","3421","12","8","16307","阻斷服務攻擊 (2)","https://www.youtube.com/watch?v=KZnHbWnnEdA；http://v.youku.com/v_show/id_XOTY1NDIyMzc2.html"
"568","3421","12","10","16308","阻斷服務攻擊 (3) ","https://www.youtube.com/watch?v=oQfSLdXT6bU；http://v.youku.com/v_show/id_XOTY1NDI0MDg4.html"
"568","3421","12","12","16309","阻斷服務攻擊 (4) ","https://www.youtube.com/watch?v=ng-dZlUbkpI；http://v.youku.com/v_show/id_XOTY1NDI0MTI0.html"
"568","3421","12","14","16310","網路入侵與網路掃描","https://www.youtube.com/watch?v=fSWw-9y83lY；http://v.youku.com/v_show/id_XOTY1NDI0MTcy.html"
"568","3421","12","16","16311","網路竊聽, 木馬, 與蠕蟲","https://www.youtube.com/watch?v=LIwdDDQDeZU；http://v.youku.com/v_show/id_XOTY1NDI0MjQw.html"
"568","3421","12","18","16312","分散式阻斷服務攻擊","https://www.youtube.com/watch?v=LvryDg5WddY；http://v.youku.com/v_show/id_XOTY1NDI0Mjk2.html"
"568","3421","12","20","16313","反射式／放大式攻擊技術 ","https://www.youtube.com/watch?v=UTh49bqAggs；http://v.youku.com/v_show/id_XOTY1NDI4NDg4.html"
"568","3421","12","22","16314","反射式攻擊技術 ","https://www.youtube.com/watch?v=E-08iXRzqws；http://v.youku.com/v_show/id_XOTY1NDI4NTU2.html"
"568","3421","12","24","16315","反射式攻擊案例","https://www.youtube.com/watch?v=MlYGtFnI_3s；http://v.youku.com/v_show/id_XOTY1NDI4NjI4.html"
"568","3421","12","26","16316","放大式攻擊技術 ","https://www.youtube.com/watch?v=3ZHWmsyjaGc；http://v.youku.com/v_show/id_XOTY1NDI4NzAw.html"
"568","3421","12","28","16317","放大式攻擊案例","https://www.youtube.com/watch?v=exawUGw2cW4；http://v.youku.com/v_show/id_XOTY1NDI4NzU2.html"
"568","3421","12","30","16318","反射流量分析(網路黑洞) ","https://www.youtube.com/watch?v=dFSI-UkT07Q；http://v.youku.com/v_show/id_XOTY1NDMzMzI0.html"
"568","3421","12","32","16319","反射流量分析流程 ","https://www.youtube.com/watch?v=ecbVmWnZ1As；http://v.youku.com/v_show/id_XOTY1NDMzNDQ0.html"
"568","3421","12","34","16320","反射流量特性","https://www.youtube.com/watch?v=evc0PghGaD4；http://v.youku.com/v_show/id_XOTY1NDMzNjIw.html"
"568","3421","12","36","21178","Botnet 是什麼","https://www.youtube.com/watch?v=xF6zS2tSsGU；http://v.youku.com/v_show/id_XMTI1MzE0ODY0NA==.html"
"568","3421","12","37","21170","殭屍網路 Botnet ","https://www.youtube.com/watch?v=7L4C_mN670I；http://v.youku.com/v_show/id_XMTI1MzE0OTIxNg==.html"
"568","3421","12","39","21171","Botnet 有哪些架構","https://www.youtube.com/watch?v=CR4zAzfqmOI；http://v.youku.com/v_show/id_XMTI1MzE0OTY1Mg==.html"
"568","3421","12","41","21172","Botnet 能夠用來做什麼","https://www.youtube.com/watch?v=X61U2DO_1eE；http://v.youku.com/v_show/id_XMTI1MzE2ODg3Ng==.html"
"568","3421","12","43","21173","Botnet 如何擴張 I ","https://www.youtube.com/watch?v=Del9BMxV8l4；http://v.youku.com/v_show/id_XMTI1MzE2OTc4OA==.html"
"568","3421","12","44","21174","Botnet如何擴張 II ","https://www.youtube.com/watch?v=f9-BZ9sf_k8；http://v.youku.com/v_show/id_XMTI1MzE3MTQyNA==.html"
"568","3421","12","46","21175","Botnet 如何偵測 I","https://www.youtube.com/watch?v=Z85IZtY_YNo；http://v.youku.com/v_show/id_XMTI1MzE3MDQ2NA==.html"
"568","3421","12","47","21176","Botnet如何偵測 II ","https://www.youtube.com/watch?v=7lPRdosi5yU；http://v.youku.com/v_show/id_XMTI1MzE3MTg0MA==.html"
